Branch,Location,Latitude,Longitude
여수여천점,전라남도 여수시 도원로 264,34.76086745,34.76086745
아름점,세종특별자치시 보듬3로 91,36.51134801,127.2495712
서계점,서울특별시 용산구 만리재로28길 2,37.55309049,126.964628
중랑묵동점,서울특별시 중랑구 중랑역로 231,37.61413487,127.0751703
영등포당산점,서울특별시 영등포구 당산로36길 9-2,37.5281137,126.8989012
목동2호점,서울특별시 양천구 목동중앙로7길 8,37.53821057,126.8727164
금천독산점,서울특별시 금천구 독산로 267,37.47059944,126.9027186
노원중계점,서울특별시 노원구 노원로22길 71,37.64855097,127.0758656
신촌점,서울특별시 서대문구 연세로11길 16,37.559025,126.9358763
응암점,서울특별시 은평구 응암로14길 4,37.5900898,126.9177135
중구동대문역사점,서울특별시 중구 퇴계로56가길 1,37.56157765,127.0054282
마포상암점,서울특별시 마포구 월드컵북로 338,37.57619594,126.8943897
종로혜화점,서울특별시 종로구 명륜길 35,37.58870052,126.9949673
송파석촌점,서울특별시 송파구 가락로 41,37.49918823,127.1008826
영등포문래점,서울특별시 영등포구 선유로 46,37.51802168,126.8892418
강남논현점,서울특별시 강남구 언주로121길 4-5,37.5119949,127.0349871
강동암사점,서울특별시 강동구 암사길 58-1,37.55183651,127.1358214
화곡점,서울특별시 강서구 화곡로53길 7-18,37.55062852,126.8476884
마포서교점,서울특별시 마포구 월드컵북로7길 11,37.55807142,37.55807142
서초양재점,서울특별시 서초구 동산로 46,37.47122328,127.0440017
양천신월점,서울특별시 양천구 지양로 26,37.5189341,126.8370674
성동성수점,서울특별시 성동구 동일로 143,37.54537926,127.065281
한양대점,서울특별시 성동구 살곶이길 346-1,37.55630351,127.0410031
서초교대점,서울특별시 서초구 서초중앙로22길 108,37.49437148,127.0198114
건대점,서울특별시 광진구 동일로20길 89,37.54006997,127.0684365
상도1호점,서울특별시 동작구 상도로47길 18,37.50001416,126.9518352
서초방배점,서울특별시 서초구 방배로13길 34,37.48260841,126.9946376
관악인헌점,서울특별시 관악구 인헌9길 13,37.47286794,126.9674654
성현점,서울특별시 관악구 관악로 255,37.48709418,126.9570476
강남개포점,서울특별시 강남구 삼성로 38,37.48867906,127.0668248
용산원효점,서울특별시 용산구 새창로45길 4,37.53433099,126.9626019
신방화점,서울특별시 강서구 마곡서1로 146,37.56877647,37.56877647
동작사당점,서울특별시 동작구 사당로17길 25,37.48429197,126.9735158
삼선교점,서울특별시 성북구 삼선교로10길 3,37.58783634,127.0089173
송파문정점,서울특별시 송파구 중대로12길 42,37.49152371,127.1253554
홍제점,서울특별시 서대문구 세검정로1길 101,37.59480591,126.9460001
상계역점,서울특별시 노원구 덕릉로83길 20-10,37.66046162,127.0745846
까치산역점,서울특별시 강서구 월정로20길 31,37.52977826,126.8402932
강북수유점,서울특별시 강북구 노해로11길 42,37.63891202,127.020295
강동고덕점,서울특별시 강동구 아리수로74길 35-33,37.56084242,127.1626902
정릉점,서울특별시 성북구 정릉로40길 2,37.60192061,127.019829
도봉쌍문점,서울특별시 도봉구 도봉로133길 41,37.65779375,127.0373305
서초방배점,서울특별시 서초구 방배로13길 34,37.48260841,126.9946376
삼성점,서울특별시 강남구 영동대로96길 37,37.51166365,127.0655094
