Branch,Location,Longitude,Latitude
대천항점,충청남도 보령시 대천항로 320,126.5102031,36.32507379
천안성환타운점,충청남도 천안시 서북구 성환읍 성월2길 30,127.1375764,36.91758173
서산롯데캐슬점,충청남도 서산시 안견로 365-13,126.4429851,36.77697494
당진읍내사랑점,충청남도 당진시 무수동4길 8-69,126.6397363,36.89145081
천안신부스타점,충청남도 천안시 동남구 방죽안5길 8,127.1530154,36.82039481
현대오일뱅크복지관점,충청남도 서산시 대산읍 평신2로 26,126.414812,36.99294449
광천대로점,충청남도 홍성군 은하면 충서로 32,126.6134673,36.48734779
천안금성점,충청남도 천안시 동남구 천안천공원4길 25,127.1513876,36.79624997
토정로점,충청남도 아산시 영인면 토정로 55,126.9538853,36.86529988
호서대동화캐슬점,충청남도 아산시 배방읍 호서로 95-1,127.0751165,36.74094444
서산읍내원룸점,충청남도 서산시 고운로 37-6,126.4438937,36.77580638
홍성도청대로점,충청남도 홍성군 홍북읍 도청대로 187,126.6629788,36.62124876
논산부창삼거리점,충청남도 논산시 계백로 871,127.0781867,36.1951041
목천승천점,충청남도 천안시 동남구 목천읍 성남로 19,36.76966856,36.76966856
천안성거에스케이씨점,충청남도 천안시 서북구 성거읍 수청2길 22,127.2013165,36.87625876
아산신창로드점,충청남도 아산시 신창면 서부남로 810,126.9347523,36.78199902
예산오가점,충청남도 예산군 오가면 오가중앙로 63,126.7968952,36.68828979
천안성정그린점,충청남도 천안시 서북구 봉정로 190,127.1431245,36.81881
보령스타점,충청남도 보령시 대천로 107,126.6038052,36.35579887
장항점,충청남도 서천군 장항읍 장항로180번길 2,126.6973346,36.01083236
공주스마일점,충청남도 공주시 신금2길 17,127.1474984,36.47457766
예산광시점,충청남도 예산군 광시면 예당로 161,126.7751582,36.54883836
잠홍2길점,충청남도 서산시 잠홍2길 110,126.4826246,36.78851679
결성점,충청남도 홍성군 결성면 홍남서로 746,126.5481203,36.52467132
서산호수공원점,충청남도 서산시 호수공원12로 26,126.4486072,36.77314661
보령주포2호점,충청남도 보령시 주포면 충서로 3532,126.5880923,36.41948965
금산진산점,충청남도 금산군 진산면 읍내로 70-1,127.3706508,36.14388694
천안은보점,충청남도 천안시 서북구 서부16길 49,127.1416145,36.82253894
천안직산빌리지점,충청남도 천안시 서북구 직산읍 삼은2길 16,127.1487094,36.87820955
마전점,충청남도 금산군 추부면 마전로 55,127.4668731,36.19099516
천안두정한전점,충청남도 천안시 서북구 동서대로 65,127.1306005,36.8260906
예산수덕사IC점,충청남도 예산군 오가면 충서로 387-3,126.7805691,36.67133518
아산뉴한올점,충청남도 아산시 청운로 149,127.0086712,36.78715282
천안두정대림2차점,충청남도 천안시 서북구 노태산로 145,127.1303943,36.83738065
읍내행운점,충청남도 당진시 북문길 67,126.628649,36.89727067
서산오토밸리공단점,충청남도 서산시 지곡면 무장산업로 263-52,126.4596785,36.85456983
연무대로점,충청남도 논산시 연무읍 득안대로 684,127.1055993,36.13015102
당진읍사무소점,충청남도 당진시 당진시장길 22,126.6257254,36.8888746
백석리슈빌점,충청남도 천안시 서북구 한들3로 107,127.1232281,36.83266001
서산해미읍성점,충청남도 서산시 해미면 남문2로 159,126.5486319,36.71024023
아산모종캐슬3차점,충청남도 아산시 모종남로22번길 11,127.0219778,36.77950397
공주탄천산업단지점,충청남도 공주시 탄천면 탄천산업단지길 132,127.0634098,36.30138119
태안중앙점,충청남도 태안군 태안읍 독샘로 27-4,126.2979518,36.75243373
홍성남당점,충청남도 홍성군 서부면 남당항로213번길 8,126.4714763,36.53969988
안면에버그린점,충청남도 태안군 안면읍 안면대로 2314,126.3439813,36.56002079
서산지곡미래점,충청남도 서산시 지곡면 충의로 1192,126.4381023,36.87396808
병천점,충청남도 천안시 동남구 병천면 매봉로 210,127.3097227,36.74845724
청양읍내점,충청남도 청양군 청양읍 중앙로 122-1,126.8030911,36.45028018
연무중학교점,충청남도 논산시 연무읍 연무로 132,127.0938728,36.13160405
태안구매항점,충청남도 태안군 고남면 구매길 86-8,126.4309389,36.42460181
천안직산부영점,충청남도 천안시 서북구 직산읍 천안대로 1734,127.1373175,36.89372638
홍성월산점,충청남도 홍성군 홍성읍 월산로50번길 19,126.6472541,36.59985814
원당로점,충청남도 당진시 원당로 50-20,126.6432754,36.90509803
천안청수타운점,충청남도 천안시 동남구 청수15길 35-31,127.1553227,36.78892444
공주옥룡로드점,충청남도 공주시 무령로 290,127.1319761,36.45559429
천안백석공단점,충청남도 천안시 서북구 백석공단1로 101,127.105845,36.83130497
아산둔포햇살점,충청남도 아산시 둔포면 둔포중앙로133번길 60-1,127.0420823,36.9308358
천안쌍용행복점,충청남도 천안시 서북구 월봉4로 43,127.1149757,36.79091104
당진읍내희망점,충청남도 당진시 무수동6길 7-42,126.6384882,36.89729372
당진우민점,충청남도 당진시 서해로 6216,126.6763902,36.90170495
아산공세리점,충청남도 아산시 인주면 서해로 638,126.909628,36.88123074
홍성법원원룸점,충청남도 홍성군 홍성읍 월계2길 3,126.6525962,36.60115325
매죽헌로점,충청남도 논산시 가야곡면 매죽헌로 752,127.1588079,36.13398835
계룡미소지움2차,충청남도 계룡시 서금암5길 9,127.2573497,36.2667111
아산레일바이크점,충청남도 아산시 도고면 아산만로 215-1,126.8671915,36.76264892
서산한마음주유소점,충청남도 서산시 충의로 299,126.4375487,36.79701625
금산점,충청남도 금산군 금산읍 금산로 1479,127.4890855,36.10574942
서산한아름점,충청남도 서산시 음암면 도당가금말길 52,126.5074224,36.78943433
논산노성점,충청남도 논산시 노성면 노성로 555,127.1278524,36.27649867
천안봉정점,충청남도 천안시 동남구 봉정로 30-3,127.139727,36.80489851
현대공주현대점,충청남도 공주시 계룡면 차령로 867,127.1446304,36.39327593
중부대정문점,충청남도 금산군 추부면 대학로 193,127.4529855,36.19264493
천안신부휴먼시아,충청남도 천안시 동남구 천안천8길 47,127.1561502,36.82175083
홍성주공사랑점,충청남도 홍성군 홍성읍 남장중로 37,126.6665211,36.58692743
아산갈산점,충청남도 아산시 탕정면 탕정면로 122,127.0687779,36.80215629
조양오거리점,충청남도 홍성군 홍성읍 조양로143번길 54,126.6667748,36.60400717
신부타운점,충청남도 천안시 동남구 터미널4길 15,127.1590162,36.8210502
천안두정시티점,충청남도 천안시 서북구 두정상가1길 32-16,127.1405919,36.83278679
아산운용점,충청남도 아산시 둔포면 운용길 45-1,127.0584477,36.93361601
대천여고점,충청남도 보령시 중앙로 267,126.5825733,36.3605324
천안불당타운,충청남도 천안시 서북구 불당33길 48,127.1065866,36.81090825
천안사직점,충청남도 천안시 동남구 대흥로 139,127.1474581,36.80098904
천안두정한전점,충청남도 천안시 서북구 늘푸른2길 5,127.1307894,36.82624518
천안1번국도점,충청남도 천안시 서북구 천안대로 1311,127.152174,36.85804838
아산빅토리아점,충청남도 아산시 배방읍 광장로 181,127.1051872,36.79729015
아산홍익점,충청남도 아산시 탕정면 탕정면로 230-21,127.0774047,36.80791887
천안불당우미린점,충청남도 천안시 서북구 불당19로 111,127.1006188,36.81520687
당진운산점,충청남도 당진시 합덕읍 버그내2길 36,126.7676086,36.80898688
내포중흥클래스점,충청남도 홍성군 홍북읍 자경로 17,126.6828415,36.65427192
천안시장점,충청남도 천안시 동남구 영성로 80,127.1500985,36.80542366
태안학암포점,충청남도 태안군 원북면 옥파로 1154,126.2057879,36.89762894
예산응봉점,충청남도 예산군 응봉면 응봉로 166,126.7641591,36.66077568
천안쌍용역점,충청남도 천안시 서북구 쌍용19로 29-4,127.1223956,36.79462475
천안풍세센토피아점,충청남도 천안시 동남구 풍세면 풍세산단로 4,127.1058925,36.7278783
아산소화주공점,충청남도 아산시 신창면 남성길 116-8,126.9536786,36.78909689
천안쌍용자이점,충청남도 공주시 신금2길 48,127.1455183,36.47300439
아산반도점,충청남도 아산시 아산로 116-21,126.9965163,36.79220552
고덕한빛주유소점,충청남도 예산군 고덕면 황금뜰로 346,126.7170387,36.74138955
논산은진점,충청남도 논산시 은진면 매죽헌로 28,127.1059148,36.16696991
대산한성필하우스점,충청남도 서산시 대산읍 정자동2로 15,126.4287509,36.93948879
아산신봉점,충청남도 아산시 영인면 윤보선로 132,127.0009478,36.88744043
천안청수청솔점,충청남도 천안시 동남구 청수로 98,127.1589423,36.79194197
한서대원룸점,충청남도 서산시 해미면 대곡2길 89,126.5843771,36.69268413
당진신성점,충청남도 당진시 송악읍 신복운로7길 4-1,126.7826611,36.94103088
천안임페리움점,충청남도 천안시 동남구 신부12길 19,127.1603457,36.81837412
송악IC점,충청남도 당진시 송악읍 부곡공단2길 6,126.7841671,36.94516442
천안다가점,충청남도 천안시 동남구 다가2길 35,127.1400227,36.80150325
서산동문시청점,충청남도 서산시 서령로 19,126.4531865,36.78494765
공주차령휴게소점,충청남도 공주시 정안면 차령로 3952-14,127.1230502,36.64156447
공주유구점,충청남도 공주시 유구읍 중앙2길 76,126.9526534,36.55095308
서산힐스테이트점,충청남도 서산시 성연면 성연3로 76,126.4497717,36.82597539
천안백석비전점,충청남도 천안시 서북구 한들1로 9-23,127.1136161,36.82430707
아산펜더점,충청남도 아산시 아산로 103-17,126.9935766,36.78994581
아산신창남성점,충청남도 아산시 신창면 남성길 126,126.9546894,36.79056564
천안뉴봉명태평양점,충청남도 천안시 동남구 차돌로 105-1,127.1418123,36.80281385
아산장재점,충청남도 아산시 배방읍 장재로 46-46,127.1128628,36.78564149
천안복자사당점,충청남도 천안시 동남구 복자1길 12,127.1510537,36.81432499
공주시청점,충청남도 공주시 제민천1길 3,127.120563,36.44673289
아산법곡점,충청남도 아산시 법곡길 9,127.0123311,36.76474434
새금산병원점,충청남도 금산군 금산읍 비단로 184,127.4967496,36.10393421
석림사랑점,충청남도 서산시 덕지천로 65,126.4579423,36.77068182
당진삽교부자점,충청남도 당진시 신평면 삽교천3길 10-22,126.8229118,36.89106377
대산삼길포점,충청남도 서산시 대산읍 삼길포1로 65,126.4518064,37.00331761
예산삽교점,충청남도 예산군 삽교읍 삽교로 99-5,126.7396493,36.68632783
편의점,충청남도 천안시 동남구 대흥로 29,127.1573463,36.79648158
예산삽교점,충청남도 예산군 삽교읍 두리1길 46,126.7395113,36.68656066
부여반산점,충청남도 부여군 규암면 흥수로 885,126.8789365,36.27456854
당진순성점,충청남도 당진시 순성면 순성로 507-6,126.7144575,36.84366726
홍성의료원점,충청남도 홍성군 홍성읍 조양로 236,126.6756492,36.59943814
아산테크노밸리2호점,충청남도 아산시 둔포면 운용길 73,127.0594988,36.93120928
논산내동점,충청남도 논산시 시민로194번길 12-1,127.0996955,36.18498449
탕정삼성점,충청남도 아산시 탕정면 명암길2번길 3,127.0585784,36.8224422
신진항점,충청남도 태안군 근흥면 신진부두길 98-1,126.1359964,36.68074101
아산갈산빌리지점,충청남도 아산시 탕정면 탕정면로 158-1,127.0714212,36.80319527
부여홍산점,충청남도 부여군 홍산면 홍산로 47,126.7594504,36.21370117
천안와촌신동아점,충청남도 천안시 서북구 천안천4길 18-10,127.1439392,36.80805595
천안백석빌리지점,충청남도 천안시 서북구 한들1로 55-42,127.1153081,36.82630223
아산시민점,충청남도 아산시 시민로457번길 11,127.0003324,36.78911063
천안쌍용로데오점,충청남도 천안시 서북구 미라8길 36,127.1312679,36.80274631
온양제일호텔점,충청남도 아산시 온천대로 1462,126.9994492,36.78207417
당진우강창리점,충청남도 당진시 우강면 면천로 1788,126.7826666,36.81135877
당진우두점,충청남도 당진시 우두로2길 1,126.6314849,36.9024487
배방삼성점,충청남도 아산시 배방읍 배방로173번길 1,36.77047976,36.77047976
천안성정소망점,충청남도 천안시 서북구 서부10길 8,127.136612,36.81983527
예산신례원사람들점,충청남도 예산군 예산읍 신례원로 202,126.8449958,36.72657868
논산대림점,충청남도 논산시 대림길 8,127.0843887,36.19721557
신성대행운점,충청남도 당진시 정미면 덕마길 38,126.596214,36.85372877
대천여고점,충청남도 보령시 중앙로 263,126.5828038,36.36011158
논산훈련소정문점,충청남도 논산시 연무읍 득안대로 491,127.0979789,36.11452903
아산배방한성5차점,충청남도 아산시 배방읍 모산로 52,127.0483546,36.77271586
대산대로리점,충청남도 서산시 대산읍 명지1로 21-1,126.4104199,36.96864692
서산IC점,충청남도 서산시 음암면 서해로 3984,126.5102856,36.78390136
아산신창샘마을점,충청남도 아산시 신창면 남성길 99,126.9520788,36.78974065
천안한성점,충청남도 천안시 서북구 봉정로 362,127.1457989,36.83433826
뉴천안신방한성점,충청남도 천안시 동남구 통정4로 45,127.133742,36.77509849
천안두정역북부점,충청남도 천안시 서북구 두정역길 35,127.1494207,36.83528341
예산읍내점,충청남도 예산군 예산읍 예산로 108,126.8371446,36.67927257
서천점,충청남도 서천군 서천읍 충절로121번길 26,126.6965934,36.07534399
봉명청솔점,충청남도 천안시 서북구 봉서5길 23-1,127.1322555,36.80957535
천안성환빌리지점,충청남도 천안시 서북구 성환읍 신방로 486,127.1303499,36.92043976
천안신방타운,충청남도 천안시 동남구 통정10로 7-2,127.1294432,36.77485083
천방신방새샘점,충청남도 천안시 동남구 통정12로 61,127.1346639,36.7767994
당진보건소정문점,충청남도 당진시 서부로 39-3,126.629688,36.88622605
아산모닝빌점,충청남도 아산시 둔포면 윤보선로450번길 3,127.0215295,36.90975279
성정스타점,충청남도 천안시 서북구 서부1길 40,127.1374637,36.82184204
천안법조점,충청남도 천안시 동남구 청수4로 16,127.1528638,36.78328365
아산온천마을점,충청남도 아산시 시장길15번길 13,127.0028251,36.78437344
천안병천부경점,충청남도 천안시 동남구 병천면 5산단로 419,127.2649731,36.76377069
홍성대학촌점,충청남도 홍성군 홍성읍 대학길 78-6,126.6602302,36.57526799
금산비례점,충청남도 금산군 추부면 서대산로 196-1,127.4813149,36.20300052
아산둔포신항점,충청남도 아산시 둔포면 윤보선로336번길 96,127.0246883,36.90138912
당진한진포구점,충청남도 당진시 송악읍 한진포구길 7,126.7794242,36.96730121
천안북일고점,충청남도 천안시 동남구 단대로 69,127.1585825,36.83199628
태안원북점,충청남도 태안군 원북면 원이로 820,126.2576918,36.82235135
논산중앙점,충청남도 논산시 중앙로480번길 1,127.0838647,36.20592667
천안용곡더쉴점,충청남도 천안시 동남구 새말1길 47,127.1318715,36.78898089
서산동문평화점,충청남도 서산시 안견로 117,126.4580972,36.78755253
대천수련원점,충청남도 보령시 머드로 143,126.5096125,36.31690176
아산복합터미널점,충청남도 아산시 번영로 225,127.0158963,36.78463549
아산둔포충무점,충청남도 아산시 둔포면 충무로 1799,127.0374897,36.93096088
대교정류소점,충청남도 홍성군 금마면 충서로 2281,126.7349,36.62717976
당진석문센트로점,충청남도 당진시 석문면 산단7로 126,126.5920931,37.0005053
공주신관점,충청남도 공주시 번영2로 67,127.1360089,36.47320629
예산산단점,충청남도 예산군 삽교읍 산단1길 43,126.7512484,36.66995895
천안신방로또점,충청남도 천안시 동남구 통정9로 28,127.128936,36.77314391
금산대로점,충청남도 금산군 금산읍 금산로 1562,127.4928514,36.11254312
아산호서대점,충청남도 아산시 배방읍 호서로 73,127.0770656,36.73994124
서산크로바점,충청남도 서산시 석남1로 10,126.4542577,36.77010235
도고글로리리조트점,충청남도 아산시 도고면 도고온천로 124-23,126.8890828,36.7653245
천안불당더샵점,충청남도 천안시 서북구 불당26로 77,127.1049913,36.8160509
대산삼길포타운점,충청남도 서산시 대산읍 삼길포1로 11,126.4522459,36.99881797
금강하구유원지점,충청남도 서천군 마서면 장산로 855,126.7374724,36.01888616
당진읍내타운점,충청남도 당진시 무수동안길 5,126.6356195,36.88889852
렛츠런파크CCC천안4점,충청남도 천안시 서북구 성정두정로 62,127.1418699,36.83078642
원조강경점,충청남도 논산시 강경읍 계백로 205,127.0212381,36.16092719
아산이지더원1차점,충청남도 아산시 둔포면 아산밸리중앙로 50,127.0524707,36.92314227
공주중동점,충청남도 공주시 국고개길 6-1,127.1251505,36.45442695
천안쌍용봉서점,충청남도 천안시 서북구 미라13길 14,127.1301188,36.80527019
논산주공점,충청남도 논산시 논산대로348번길 7,127.1003674,36.19428148
논산연산휴게소점,충청남도 논산시 연산면 계백로 1847,127.1781974,36.21260494
순천향병원점,충청남도 천안시 동남구 순천향4길 50,127.1363819,36.80239606
당진읍내스타점,충청남도 당진시 북문로1길 37-7,126.6309821,36.90107322
논산국방대점,충청남도 논산시 양촌면 황산벌로1098번길 85-3,127.2124023,36.17979466
당진탑동사거리점,충청남도 당진시 대호만로 2-9,126.6239132,36.89671129
예산응봉점,충청남도 예산군 응봉면 응봉로 166,126.7641816,36.6607669
천안청수중흥점,충청남도 천안시 동남구 청수14로 117,127.1593927,36.78763756
천안천성중점,충청남도 천안시 동남구 태조산길 83,127.1728245,36.81282928
SK맘모스주유소점,충청남도 천안시 동남구 만남로 126,127.1638587,36.82309395
서산동문타운점,충청남도 서산시 율지15로 16,126.4615888,36.77877593
서산테크노밸리점,충청남도 서산시 성연면 성연3로 203,126.4563496,36.82996274
천안성정원점,충청남도 천안시 서북구 서부12길 46,127.141159,36.82016559
천안한기대원룸점,충청남도 천안시 동남구 병천면 가전8길 101,127.284561,36.7652058
남서울대학생회관점,충청남도 천안시 서북구 성환읍 대학로 91,127.1436105,36.9109028
공주미도점,충청남도 공주시 우금티로 718,127.1354393,36.44913065
보령웅천점,충청남도 보령시 웅천읍 장터중앙길 105,126.6002123,36.2321043
아주자동차대학교점,충청남도 보령시 주포면 대학길 106,126.5809486,36.40335507
아산둔포타운점,충청남도 아산시 둔포면 둔포중앙로171번길 21,127.0399158,36.9245734
아산운교점,충청남도 아산시 둔포면 석곡길 40-53,127.0526411,36.91571821
천안광덕점,충청남도 천안시 동남구 광덕면 광풍로 904,127.1099647,36.70581195
아산배방한성점,충청남도 아산시 배방읍 배방로14번길 73-8,127.0468349,36.7733255
천안신부경남점,충청남도 천안시 동남구 충절로 42,127.1579169,36.81498658
태안휴먼시아점,충청남도 태안군 태안읍 동평로 42,126.3093631,36.75087536
공주삼우타운점,충청남도 공주시 신금1길 44-11,127.1449688,36.47629891
불당풍림점,충청남도 천안시 서북구 불당14로 11,127.1091314,36.80116773
천안극동점,충청남도 천안시 서북구 늘푸른6길 41,127.1327934,36.82944993
태안샘골점,충청남도 태안군 태안읍 샘골로 69,126.3036011,36.75523571
중부대정문점,충청남도 금산군 추부면 대학로 193,127.4531846,36.19279004
당진남산공원점,충청남도 당진시 남산공원길 171,126.6353732,36.89202254
스포렉스점,충청남도 홍성군 홍성읍 의사로52번길 17,126.6731986,36.60222249
청양초사랑점,충청남도 청양군 청양읍 중앙로12길 16,126.8050423,36.45252568
천안성정보건소점,충청남도 천안시 서북구 서부3길 7,127.1392079,36.81923229
아산배미점,충청남도 아산시 서부북로 978,126.9672271,36.78806182
오천항점,충청남도 보령시 오천면 충청수영로 839-7,126.5208724,36.43861855
홍성내포센터점,충청남도 홍성군 홍북읍 청사로 36,126.6746822,36.64809865
아산용화타운점,충청남도 아산시 어의정로133번길 18,127.0102922,36.77610006
모다아울렛천안아산점,충청남도 천안시 서북구 공원로 196,127.1017729,36.79892256
장항신창점,충청남도 서천군 장항읍 장항로 137,126.6928976,36.01150508
천안불당월봉고점,충청남도 천안시 서북구 불당11로 46-1,127.1110409,36.80369627
당진현대센트럴점,충청남도 당진시 송산면 가곡로 156,126.7027045,36.97372358
선문대국제학생관점,충청남도 천안시 동남구 천안대로 277,127.1635434,36.77478908
보령관창신이주유소점,충청남도 보령시 주교면 보령북로 469,126.5837168,36.38166058
서산골드클래스점,충청남도 서산시 성연면 성연5로 46,36.82209616,36.82209616
천안성정패밀리점,충청남도 천안시 서북구 성정5길 21,127.1392978,36.81721433
천안영성스타점,충청남도 천안시 동남구 대흥로 94,127.15206,36.7992917
금산IC점,충청남도 금산군 금산읍 인삼로 184,127.5003998,36.1027778
천안극동점,충청남도 천안시 서북구 늘푸른6길 42,127.1323,36.82846406
천안블루밍점,충청남도 천안시 동남구 청당2길 118,127.1542469,36.77976991
천안양당산업단지점,충청남도 천안시 서북구 직산읍 부송로 191,127.1126311,36.88238832
홍성신곡점,충청남도 홍성군 구항면 충서로 678,126.6342304,36.54104433
당진합덕산업단지점,충청남도 당진시 합덕읍 합덕산단4로 22,126.7466009,36.81004692
금산진산점,충청남도 금산군 진산면 읍내로 74,127.3707606,36.14404975
연무아이씨점,충청남도 논산시 강경읍 동안로 108,127.0244033,36.15034526
아산송촌교차로점,충청남도 아산시 음봉면 음봉로 307,127.0449956,36.84568282
북수매일점,충청남도 아산시 배방읍 배방로229번길 19-2,127.07091,36.77220926
논산채운휴게소점,충청남도 논산시 채운면 계백로 650,127.0655864,36.17846841
논산놀뫼점,충청남도 논산시 중앙로218번길 1,127.101957,36.18749796
아산한라점,충청남도 아산시 삼동로 39,127.0109245,36.78355792
아산탕정골목점,충청남도 아산시 탕정면 탕정면로8번길 89,36.79829518,36.79829518
남장주공점,충청남도 홍성군 홍성읍 문화로72번길 92,126.6682884,36.5900742
풍세광국점,충청남도 천안시 동남구 풍세면 풍세로 131,127.1190219,36.72615583
천안상명타운점,충청남도 천안시 동남구 각원사길 59-6,127.1789928,36.83133693
공주대천안캠퍼스점,충청남도 천안시 서북구 천안대로 1223-24,127.1510202,36.85083087
서산동문희망점,충청남도 서산시 향교1로 7,126.4563176,36.78914243
당진기지시점,충청남도 당진시 송악읍 반촌로 93,126.693941,36.90420605
춘장대점,충청남도 서천군 서면 춘장대길 4,126.5257868,36.16259321
한서대사랑점,충청남도 서산시 해미면 한서1로 17,126.577804,36.69051516
서산죽성삼성점,충청남도 서산시 남부순환로 753-9,126.4477164,36.74454285
공주일신점,충청남도 공주시 흑수골길 10,127.1386052,36.47353147
천안상명학사점,충청남도 천안시 동남구 탑골길 12,127.1767798,36.8317632
천안성남포크빌점,충청남도 천안시 동남구 성남면 5산단1로 81,127.2598394,36.73967731
태안군청원룸점,충청남도 태안군 태안읍 후곡로 95,126.3028892,36.74535862
서산동문빌리지점,충청남도 서산시 율지8로 41-13,126.4640202,36.78155572
천안5공단점,충청남도 천안시 동남구 수신면 5산단4로 162-47,127.265685,36.73843384
천안메가시티점,충청남도 천안시 동남구 문암2길 14-6,127.1775748,36.83813092
천안병천신한점,충청남도 천안시 동남구 병천면 충절로 1638,127.2880109,36.76399188
서산석남점,충청남도 서산시 서해로 3364-11,126.453057,36.76853684
계룡두마점,충청남도 계룡시 엄사면 번영3길 73-17,127.2388576,36.28226763
건양대서천수련원점,충청남도 논산시 대학로 121,127.1097664,36.18217579
오일뱅크천안태조산점,충청남도 천안시 동남구 각원사길 111,127.1839876,36.82970416
천안성거휴게소점,충청남도 천안시 서북구 성거읍 망향로 312,127.182036,36.84875036
당진석문점,충청남도 당진시 석문면 보덕포로 578,126.6226746,36.95435857
아산북수점,충청남도 아산시 배방읍 북수로 88,127.0704693,36.77345844
내포이지더원점,충청남도 예산군 삽교읍 수암천로 11,126.6720875,36.66308288
아산골드점,충청남도 아산시 배방읍 배방로 53,127.0552177,36.7721037
천안신계리비엔씨점,충청남도 천안시 동남구 목천읍 충절로 869,127.2074614,36.77210687
벌곡중앙점,충청남도 논산시 벌곡면 대둔로 806,127.2661766,36.20584946
계룡양정삼거리점,충청남도 계룡시 엄사면 양정향한길 7,127.241628,36.2824114
아산온중점,충청남도 아산시 온중로 59,126.997469,36.77583949
천안백석대본부동점,충청남도 천안시 동남구 문암로 76,127.1873733,36.84134336
보령한내점,충청남도 보령시 보령남로 104,126.5996739,36.33577127
홍성초사랑점,충청남도 홍성군 홍성읍 조양로33번길 7-1,126.6571232,36.59789711
서산석림점,충청남도 서산시 한마음13로 19,126.4610402,36.77484
장항타운점,충청남도 서천군 장항읍 신창서로 55,126.686928,36.01361187
당진발전소점,충청남도 당진시 석문면 교로길 3,126.5135641,37.04890877
천안4공단점,충청남도 천안시 서북구 직산읍 4산단7로 34,127.1244451,36.86357873
아산외암마을점,충청남도 아산시 송악면 송악로 784,127.008661,36.7313707
천안동남구청점,충청남도 천안시 동남구 옛시청길 39,127.1514575,36.80718163
논산대교점,충청남도 논산시 대화로 120,127.0891977,36.21018523
당진동국제강기숙사점,충청남도 당진시 송산면 송산로 125,126.652872,36.92279688
천안충절로점,충청남도 천안시 동남구 충절로 124,127.1583302,36.8079514
태안몽산포점,충청남도 태안군 남면 몽산포길 41,126.2915633,36.67283863
천안주공7단지점,충청남도 천안시 서북구 쌍용11길 57,127.1264298,36.80248558
서산해미점,충청남도 서산시 해미면 일락골길 53,126.5538266,36.71254727
월봉대우점,충청남도 천안시 서북구 월봉4로 88-11,36.79607027,36.79607027
천안성환이레점,충청남도 천안시 서북구 성환읍 성환6길 10,127.1333735,36.91309946
부여왕궁점,충청남도 부여군 부여읍 성왕로352번길 11,126.9285994,36.28267521
강경역점,충청남도 논산시 강경읍 대흥로 17-1,127.0140812,36.15555108
서산SK제일주유소점,충청남도 서산시 양열로 127,126.4628987,36.7614195
상거중앙길점,충청남도 당진시 송산면 상거중앙길 66-8,126.6804404,36.93299152
당진서정초점,충청남도 당진시 신평면 거산3거리길 39,126.7548505,36.88118758
보령청수점,충청남도 보령시 청수로길 54,126.589772,36.35367849
부여구룡점,충청남도 부여군 구룡면 흥수로 166,126.810348,36.24997854
태안만리포행운점,충청남도 태안군 소원면 만리포2길 235,126.1473664,36.79375953
부여외산점,충청남도 부여군 외산면 만수로 131,126.6993936,36.29505547
아산웰메이드씨티점,충청남도 아산시 배방읍 희망로 32,127.103962,36.78703467
성정리벤다점,충청남도 천안시 서북구 동서대로 129-22,127.1379459,36.82782025
논산내동센터점,충청남도 논산시 대학로65번길 18,127.1053323,36.18007886
당진송악본전낚시점,충청남도 당진시 송악읍 북부산업로 1038,126.7668709,36.96440508
터미널점,충청남도 공주시 번영3로 5-1,127.1327189,36.46803649
홍성터미널점,충청남도 홍성군 홍성읍 조양로247번길 9,126.6762715,36.60094999
천안성성점,충청남도 천안시 서북구 부성1길 40,127.1360911,36.83725096
순천향대2호점,충청남도 아산시 신창면 순천향로 22,126.9341266,36.77135979
아산소동점,충청남도 아산시 음봉면 연암율금로173번길 2,127.0450544,36.86619352
불당노블래스점,충청남도 천안시 서북구 불당26로 100-20,127.1078315,36.81662196
홍성법원점,충청남도 홍성군 홍성읍 법원로 20,126.650942,36.59987292
천안청수점,충청남도 천안시 동남구 청수12로 44,127.164127,36.78293977
아산신정골점,충청남도 아산시 음봉면 음봉면로 257,127.0264957,36.86508774
둔포빌리지점,충청남도 아산시 둔포면 둔포중앙로 167,127.0381168,36.92572132
중앙로점,충청남도 천안시 동남구 중앙로 281-62,127.1514591,36.82430378
SK잠홍주유소점,충청남도 서산시 서해로 3602,126.4723824,36.78242035
서산지곡점,충청남도 서산시 지곡면 화천1로 66,126.4362504,36.86247284
서산운산점,충청남도 서산시 운산면 운암로 1049,126.5843389,36.81117254
아산모종캐슬2차점,충청남도 아산시 모종로22번길 33,127.0216069,36.78135732
서산오트밸리점,충청남도 서산시 지곡면 무장산업로 147-23,126.4577592,36.84684958
당진엠코타운점,충청남도 당진시 송산면 원무수길 8-39,126.6867483,36.95002029
대천한화리조트점,충청남도 보령시 해수욕장3길 11-10,126.5198278,36.30550262
내포에이원점,충청남도 홍성군 홍북읍 의향로 289,126.681036,36.65980301
아산신창내안애점,충청남도 아산시 신창면 행목로 200,126.9549905,36.78159278
천안단대성원점,충청남도 천안시 동남구 단대로 117,127.1630517,36.8313159
천안용곡점,충청남도 천안시 동남구 풍세로 799,127.1419083,36.78114145
태안장산교차로점,충청남도 태안군 태안읍 서해로 1442-6,126.2754688,36.75683163
열린바다로점,충청남도 보령시 웅천읍 열린바다로 310,126.5367265,36.24362789
두정명동점,충청남도 천안시 서북구 원두정2길 24,127.1358433,36.83237388
천안입장가산점,충청남도 천안시 서북구 입장면 연곡길 353,127.194507,36.93717591
